node_id,up_node_id,dest_node_id,name,turn_type,turn_direction,prohibited_flag,
393,712,394, ,Left,SWL,0,
393,712,716, ,Through,SWT,0,
393,716,392, ,Left,NBL,0,
393,716,394, ,Right,NBR,0,
393,716,712, ,Through,NBT,0,
394,393,395, ,Through,EBT,0,
394,393,584, ,Left,EBL,0,
394,393,601, ,Right,EBR,0,
394,395,393, ,Through,WBT,0,
394,395,584, ,Right,WBR,0,
394,395,601, ,Left,WBL,0,
394,584,393, ,Right,SWR,0,
394,584,395, ,Left,SWL,0,
394,584,601, ,Through,SWT,0,
394,601,393, ,Left,NBL,0,
394,601,395, ,Right,NBR,0,
394,601,584, ,Through,NBT,0,
395,394,396, ,Through,EBT,0,
395,394,584, ,Left,EBL,0,
395,394,600, ,Through,EBT,0,
395,396,394, ,Through,WBT,0,
395,396,584, ,Right,WBR,0,
395,396,600, ,Left,WBL,0,
395,584,394, ,Right,SBR,0,
395,584,396, ,Left,SBL,0,
395,584,600, ,Left,SBL,0,
395,600,394, ,Through,NWT,0,
395,600,396, ,Right,NWR,0,
395,600,584, ,Right,NWR,0,
396,395,397, ,Through,EBT,0,
396,397,395, ,Through,WBT,0,
397,396,398, ,Through,EBT,0,
397,396,588, ,Left,EBL,0,
397,396,604, ,Through,EBT,0,
397,398,396, ,Through,WBT,0,
397,398,588, ,Right,WBR,0,
397,398,604, ,Right,WBR,0,
397,588,396, ,Right,SBR,0,
397,588,398, ,Left,SBL,0,
397,588,604, ,Left,SBL,0,
397,604,396, ,Through,WBT,0,
397,604,398, ,Left,WBL,0,
397,604,588, ,Right,WBR,0,
398,397,399, ,Through,EBT,0,
398,397,400, ,Left,EBL,0,
398,397,403, ,Right,EBR,0,
398,399,397, ,Through,NWT,0,
398,399,400, ,Right,NWR,0,
398,399,403, ,Left,NWL,0,
398,400,397, ,Right,SBR,0,
398,400,399, ,Left,SBL,0,
398,400,403, ,Through,SBT,0,
398,403,397, ,Left,NBL,0,
398,403,399, ,Right,NBR,0,
398,403,400, ,Through,NBT,0,
399,398,537, ,Through,EBT,0,
399,398,604, ,Right,EBR,0,
399,398,609, ,Left,EBL,0,
399,537,398, ,Through,NWT,0,
399,537,604, ,Through,NWT,0,
399,537,609, ,Right,NWR,0,
399,604,398, ,Left,EBL,0,
399,604,537, ,Through,EBT,0,
399,604,609, ,Left,EBL,0,
399,609,398, ,Right,SBR,0,
399,609,537, ,Left,SBL,0,
399,609,604, ,Right,SBR,0,
400,398,401, ,Through,NBT,0,
400,398,587, ,Through,NBT,0,
400,398,609, ,Right,NBR,0,
400,401,398, ,Through,SBT,0,
400,401,587, ,Left,SBL,0,
400,401,609, ,Left,SBL,0,
400,587,398, ,Through,SWT,0,
400,587,401, ,Right,SWR,0,
400,587,609, ,Left,SWL,0,
400,609,398, ,Left,WBL,0,
400,609,401, ,Right,WBR,0,
400,609,587, ,Right,WBR,0,
401,400,402, ,Left,NBL,0,
401,400,585, ,Left,NBL,0,
401,400,590, ,Right,NBR,0,
401,402,400, ,Right,SER,0,
401,402,585, ,Right,SER,0,
401,402,590, ,Left,SEL,0,
401,585,400, ,Right,SER,0,
401,585,402, ,Left,SEL,0,
401,585,590, ,Left,SEL,0,
401,590,400, ,Left,WBL,0,
401,590,402, ,Right,WBR,0,
401,590,585, ,Right,WBR,0,
403,398,404, ,Through,SBT,0,
403,398,606, ,Right,SBR,0,
403,398,611, ,Left,SBL,0,
403,404,398, ,Through,NBT,0,
403,404,606, ,Left,NBL,0,
403,404,611, ,Right,NBR,0,
403,606,398, ,Left,SEL,0,
403,606,404, ,Right,SER,0,
403,606,611, ,Left,SEL,0,
403,611,398, ,Right,WBR,0,
403,611,404, ,Left,WBL,0,
403,611,606, ,Right,WBR,0,
404,403,405, ,Through,SBT,0,
404,403,675, ,Right,SBR,0,
404,403,680, ,Left,SBL,0,
404,405,403, ,Through,NBT,0,
404,405,675, ,Left,NBL,0,
404,405,680, ,Right,NBR,0,
404,675,403, ,Left,EBL,0,
404,675,405, ,Right,EBR,0,
404,675,680, ,Through,EBT,0,
404,680,403, ,Right,SWR,0,
404,680,405, ,Left,SWL,0,
404,680,675, ,Through,SWT,0,
405,404,406, ,Through,SBT,0,
405,404,488, ,Left,SBL,0,
405,406,404, ,Through,NET,0,
405,406,488, ,Right,NER,0,
405,488,404, ,Right,WBR,0,
405,488,406, ,Left,WBL,0,
406,405,407, ,Through,SBT,0,
406,405,677, ,Right,SBR,0,
406,405,682, ,Left,SBL,0,
406,407,405, ,Through,NBT,0,
406,407,677, ,Through,NBT,0,
406,407,682, ,Right,NBR,0,
406,677,405, ,Left,SEL,0,
406,677,407, ,Through,SET,0,
406,677,682, ,Left,SEL,0,
406,682,405, ,Right,WBR,0,
406,682,407, ,Left,WBL,0,
406,682,677, ,Right,WBR,0,
407,406,408, ,Through,SBT,0,
407,406,687, ,Right,SBR,0,
407,406,692, ,Left,SBL,0,
407,408,406, ,Through,NBT,0,
407,408,687, ,Through,NBT,0,
407,408,692, ,Right,NBR,0,
407,687,406, ,Left,SEL,0,
407,687,408, ,Through,SET,0,
407,687,692, ,Left,SEL,0,
407,692,406, ,Right,WBR,0,
407,692,408, ,Left,WBL,0,
407,692,687, ,Right,WBR,0,
408,407,409, ,Through,SBT,0,
408,407,689, ,Right,SBR,0,
408,407,694, ,Left,SBL,0,
408,409,407, ,Through,NBT,0,
408,409,689, ,Left,NBL,0,
408,409,694, ,Right,NBR,0,
408,689,407, ,Left,SEL,0,
408,689,409, ,Right,SER,0,
408,689,694, ,Left,SEL,0,
408,694,407, ,Right,WBR,0,
408,694,409, ,Left,WBL,0,
408,694,689, ,Right,WBR,0,
409,408,410, ,Right,SBR,0,
409,408,538, ,Through,SBT,0,
409,408,539, ,Left,SBL,0,
409,410,408, ,Left,EBL,0,
409,410,538, ,Right,EBR,0,
409,410,539, ,Through,EBT,0,
409,538,408, ,Through,NBT,0,
409,538,410, ,Left,NBL,0,
409,538,539, ,Through,NBT,0,
409,539,408, ,Right,SWR,0,
409,539,410, ,Through,SWT,0,
409,539,538, ,Through,SWT,0,
410,409,411, ,Through,WBT,0,
410,409,690, ,Right,WBR,0,
410,409,700, ,Left,WBL,0,
410,411,409, ,Through,EBT,0,
410,411,690, ,Left,EBL,0,
410,411,700, ,Through,EBT,0,
410,690,409, ,Left,SBL,0,
410,690,411, ,Right,SBR,0,
410,690,700, ,Left,SBL,0,
410,700,409, ,Right,WBR,0,
410,700,411, ,Through,WBT,0,
410,700,690, ,Right,WBR,0,
411,410,412, ,Through,WBT,0,
411,410,685, ,Right,WBR,0,
411,410,695, ,Left,WBL,0,
411,412,410, ,Through,EBT,0,
411,412,685, ,Left,EBL,0,
411,412,695, ,Through,EBT,0,
411,685,410, ,Left,SBL,0,
411,685,412, ,Right,SBR,0,
411,685,695, ,Left,SBL,0,
411,695,410, ,Right,WBR,0,
411,695,412, ,Through,WBT,0,
411,695,685, ,Right,WBR,0,
412,411,413, ,Through,WBT,0,
412,413,411, ,Through,EBT,0,
413,412,414, ,Through,WBT,0,
413,412,730, ,Right,WBR,0,
413,412,734, ,Right,WBR,0,
413,414,412, ,Through,EBT,0,
413,414,730, ,Left,EBL,0,
413,414,734, ,Through,EBT,0,
413,730,412, ,Left,SBL,0,
413,730,414, ,Right,SBR,0,
413,730,734, ,Left,SBL,0,
413,734,412, ,Left,WBL,0,
413,734,414, ,Through,WBT,0,
413,734,730, ,Right,WBR,0,
414,413,415, ,Through,WBT,0,
414,413,731, ,Right,WBR,0,
414,413,735, ,Right,WBR,0,
414,415,413, ,Through,EBT,0,
414,415,731, ,Left,EBL,0,
414,415,735, ,Through,EBT,0,
414,731,413, ,Left,SBL,0,
414,731,415, ,Right,SBR,0,
414,731,735, ,Left,SBL,0,
414,735,413, ,Left,WBL,0,
414,735,415, ,Through,WBT,0,
414,735,731, ,Right,WBR,0,
415,414,416, ,Through,WBT,0,
415,414,727, ,Right,WBR,0,
415,414,733, ,Left,WBL,0,
415,416,414, ,Through,EBT,0,
415,416,727, ,Left,EBL,0,
415,416,733, ,Right,EBR,0,
415,727,414, ,Left,SBL,0,
415,727,416, ,Right,SBR,0,
415,727,733, ,Through,SBT,0,
415,733,414, ,Right,NBR,0,
415,733,416, ,Left,NBL,0,
415,733,727, ,Through,NBT,0,
416,415,417, ,Through,WBT,0,
416,415,726, ,Right,WBR,0,
416,415,732, ,Left,WBL,0,
416,417,415, ,Through,EBT,0,
416,417,726, ,Left,EBL,0,
416,417,732, ,Right,EBR,0,
416,726,415, ,Left,SBL,0,
416,726,417, ,Right,SBR,0,
416,726,732, ,Through,SBT,0,
416,732,415, ,Right,NBR,0,
416,732,417, ,Left,NBL,0,
416,732,726, ,Through,NBT,0,
417,416,732, ,Left,WBL,0,
417,416,913, ,Right,WBR,0,
417,416,926, ,Through,WBT,0,
417,732,416, ,Right,WBR,0,
417,732,913, ,Through,WBT,0,
417,732,926, ,Through,WBT,0,
417,913,416, ,Left,SBL,0,
417,913,732, ,Through,SBT,0,
417,913,926, ,Right,SBR,0,
417,926,416, ,Through,SET,0,
417,926,732, ,Through,SET,0,
417,926,913, ,Left,SEL,0,
418,419,921, ,Left,NBL,0,
418,419,922, ,Right,NBR,0,
418,419,923, ,Through,NBT,0,
418,921,419, ,Right,EBR,0,
418,921,922, ,Through,EBT,0,
418,921,923, ,Left,EBL,0,
418,922,419, ,Left,WBL,0,
418,922,921, ,Through,WBT,0,
418,922,923, ,Right,WBR,0,
418,923,419, ,Through,SBT,0,
418,923,921, ,Right,SBR,0,
418,923,922, ,Left,SBL,0,
419,418,420, ,Through,SBT,0,
419,418,739, ,Right,SBR,0,
419,418,743, ,Left,SBL,0,
419,420,418, ,Through,NBT,0,
419,420,739, ,Left,NBL,0,
419,420,743, ,Right,NBR,0,
419,739,418, ,Left,SEL,0,
419,739,420, ,Right,SER,0,
419,739,743, ,Through,SET,0,
419,743,418, ,Right,WBR,0,
419,743,420, ,Left,WBL,0,
419,743,739, ,Through,WBT,0,
420,419,421, ,Through,SBT,0,
420,419,751, ,Left,SBL,0,
420,419,752, ,Right,SBR,0,
420,421,419, ,Through,NBT,0,
420,421,751, ,Right,NBR,0,
420,421,752, ,Through,NBT,0,
420,751,419, ,Right,WBR,0,
420,751,421, ,Left,WBL,0,
420,751,752, ,Right,WBR,0,
420,752,419, ,Left,SEL,0,
420,752,421, ,Through,SET,0,
420,752,751, ,Left,SEL,0,
421,420,422, ,Through,SBT,0,
421,420,753, ,Left,SBL,0,
421,420,754, ,Right,SBR,0,
421,422,420, ,Through,NWT,0,
421,422,753, ,Right,NWR,0,
421,422,754, ,Left,NWL,0,
421,753,420, ,Right,SBR,0,
421,753,422, ,Left,SBL,0,
421,753,754, ,Right,SBR,0,
421,754,420, ,Left,EBL,0,
421,754,422, ,Right,EBR,0,
421,754,753, ,Through,EBT,0,
422,421,423, ,Through,SET,0,
422,421,762, ,Left,SEL,0,
422,421,766, ,Left,SEL,0,
422,423,421, ,Through,NBT,0,
422,423,762, ,Through,NBT,0,
422,423,766, ,Right,NBR,0,
422,762,421, ,Right,SBR,0,
422,762,423, ,Through,SBT,0,
422,762,766, ,Left,SBL,0,
422,766,421, ,Right,WBR,0,
422,766,423, ,Left,WBL,0,
422,766,762, ,Right,WBR,0,
423,422,424, ,Through,SBT,0,
423,422,764, ,Left,SBL,0,
423,422,767, ,Left,SBL,0,
423,424,422, ,Through,NBT,0,
423,424,764, ,Through,NBT,0,
423,424,767, ,Right,NBR,0,
423,764,422, ,Right,SBR,0,
423,764,424, ,Through,SBT,0,
423,764,767, ,Left,SBL,0,
423,767,422, ,Right,WBR,0,
423,767,424, ,Left,WBL,0,
423,767,764, ,Right,WBR,0,
424,423,425, ,Through,SBT,0,
424,423,773, ,Right,SBR,0,
424,423,777, ,Left,SBL,0,
424,425,423, ,Through,NBT,0,
424,425,773, ,Through,NBT,0,
424,425,777, ,Right,NBR,0,
424,773,423, ,Left,SEL,0,
424,773,425, ,Through,SET,0,
424,773,777, ,Left,SEL,0,
424,777,423, ,Right,WBR,0,
424,777,425, ,Left,WBL,0,
424,777,773, ,Right,WBR,0,
425,424,426, ,Through,SBT,0,
425,424,775, ,Right,SBR,0,
425,424,779, ,Left,SBL,0,
425,426,424, ,Through,NBT,0,
425,426,775, ,Left,NBL,0,
425,426,779, ,Right,NBR,0,
425,775,424, ,Left,SEL,0,
425,775,426, ,Right,SER,0,
425,775,779, ,Left,SEL,0,
425,779,424, ,Right,WBR,0,
425,779,426, ,Left,WBL,0,
425,779,775, ,Right,WBR,0,
426,425,427, ,Left,SBL,0,
426,425,441, ,Through,SBT,0,
426,427,425, ,Right,WBR,0,
426,427,441, ,Left,WBL,0,
426,441,425, ,Through,NBT,0,
426,441,427, ,Right,NBR,0,
427,426,428, ,Through,SET,0,
427,426,594, ,Through,SET,0,
427,426,779, ,Left,SEL,0,
427,428,426, ,Through,WBT,0,
427,428,594, ,Left,WBL,0,
427,428,779, ,Right,WBR,0,
427,594,426, ,Through,WBT,0,
427,594,428, ,Right,WBR,0,
427,594,779, ,Right,WBR,0,
427,779,426, ,Right,SBR,0,
427,779,428, ,Left,SBL,0,
427,779,594, ,Left,SBL,0,
428,427,429, ,Left,EBL,0,
428,427,431, ,Right,EBR,0,
428,429,427, ,Right,SBR,0,
428,429,431, ,Through,SBT,0,
428,431,427, ,Left,NBL,0,
428,431,429, ,Through,NBT,0,
429,428,430, ,Through,NWT,0,
429,428,593, ,Right,NWR,0,
429,428,778, ,Through,NWT,0,
429,430,428, ,Through,SBT,0,
429,430,593, ,Through,SBT,0,
429,430,778, ,Left,SBL,0,
429,593,428, ,Left,NWL,0,
429,593,430, ,Through,NWT,0,
429,593,778, ,Right,NWR,0,
429,778,428, ,Through,SBT,0,
429,778,430, ,Right,SBR,0,
429,778,593, ,Left,SBL,0,
431,428,432, ,Through,SBT,0,
431,428,593, ,Left,SBL,0,
431,428,597, ,Left,SBL,0,
431,432,428, ,Through,NWT,0,
431,432,593, ,Through,NWT,0,
431,432,597, ,Right,NWR,0,
431,593,428, ,Right,SBR,0,
431,593,432, ,Through,SBT,0,
431,593,597, ,Left,SBL,0,
431,597,428, ,Right,WBR,0,
431,597,432, ,Left,WBL,0,
431,597,593, ,Right,WBR,0,
432,431,433, ,Through,SET,0,
432,431,595, ,Right,SER,0,
432,431,599, ,Left,SEL,0,
432,433,431, ,Through,NBT,0,
432,433,595, ,Left,NBL,0,
432,433,599, ,Right,NBR,0,
432,595,431, ,Left,SEL,0,
432,595,433, ,Right,SER,0,
432,595,599, ,Through,SET,0,
432,599,431, ,Right,WBR,0,
432,599,433, ,Left,WBL,0,
432,599,595, ,Right,WBR,0,
433,432,434, ,Through,SBT,0,
433,432,616, ,Left,SBL,0,
433,432,617, ,Right,SBR,0,
433,434,432, ,Through,NBT,0,
433,434,616, ,Right,NBR,0,
433,434,617, ,Through,NBT,0,
433,616,432, ,Right,WBR,0,
433,616,434, ,Left,WBL,0,
433,616,617, ,Right,WBR,0,
433,617,432, ,Left,SEL,0,
433,617,434, ,Through,SET,0,
433,617,616, ,Left,SEL,0,
434,433,435, ,Through,SBT,0,
434,433,618, ,Left,SBL,0,
434,433,619, ,Left,SBL,0,
434,435,433, ,Through,NBT,0,
434,435,618, ,Right,NBR,0,
434,435,619, ,Through,NBT,0,
434,618,433, ,Right,WBR,0,
434,618,435, ,Left,WBL,0,
434,618,619, ,Right,WBR,0,
434,619,433, ,Right,SBR,0,
434,619,435, ,Through,SBT,0,
434,619,618, ,Left,SBL,0,
435,434,436, ,Through,SBT,0,
435,434,552, ,Left,SBL,0,
435,434,554, ,Right,SBR,0,
435,436,434, ,Through,NBT,0,
435,436,552, ,Right,NBR,0,
435,436,554, ,Left,NBL,0,
435,552,434, ,Right,SWR,0,
435,552,436, ,Left,SWL,0,
435,552,554, ,Through,SWT,0,
435,554,434, ,Left,EBL,0,
435,554,436, ,Right,EBR,0,
435,554,552, ,Through,EBT,0,
436,435,437, ,Right,SBR,0,
436,435,496, ,Through,SBT,0,
436,437,435, ,Left,EBL,0,
436,437,496, ,Through,EBT,0,
436,496,435, ,Through,WBT,0,
436,496,437, ,Through,WBT,0,
437,436,438, ,Through,NWT,0,
437,436,554, ,Right,NWR,0,
437,436,556, ,Left,NWL,0,
437,438,436, ,Through,EBT,0,
437,438,554, ,Left,EBL,0,
437,438,556, ,Through,EBT,0,
437,554,436, ,Left,SBL,0,
437,554,438, ,Right,SBR,0,
437,554,556, ,Left,SBL,0,
437,556,436, ,Right,NBR,0,
437,556,438, ,Through,NBT,0,
437,556,554, ,Right,NBR,0,
438,437,439, ,Right,WBR,0,
438,437,535, ,Left,WBL,0,
438,437,536, ,Through,WBT,0,
438,437,540, ,Through,WBT,0,
438,439,437, ,Left,SBL,0,
438,439,535, ,Through,SBT,0,
438,439,536, ,Right,SBR,0,
438,439,540, ,Right,SBR,0,
438,535,437, ,Right,NBR,0,
438,535,439, ,Through,NBT,0,
438,535,536, ,Left,NBL,0,
438,535,540, ,Left,NBL,0,
438,536,437, ,Through,SET,0,
438,536,439, ,Left,SEL,0,
438,536,535, ,Right,SER,0,
438,536,540, ,Right,SER,0,
438,540,437, ,Through,EBT,0,
438,540,439, ,Left,EBL,0,
438,540,535, ,Right,EBR,0,
438,540,536, ,Left,EBL,0,
439,438,440, ,Through,NBT,0,
439,438,614, ,Right,NBR,0,
439,438,615, ,Through,NBT,0,
439,440,438, ,Through,SBT,0,
439,440,614, ,Left,SBL,0,
439,440,615, ,Right,SBR,0,
439,614,438, ,Left,WBL,0,
439,614,440, ,Right,WBR,0,
439,614,615, ,Right,WBR,0,
439,615,438, ,Through,SET,0,
439,615,440, ,Left,SEL,0,
439,615,614, ,Left,SEL,0,
440,439,441, ,Through,NBT,0,
440,439,612, ,Right,NBR,0,
440,439,613, ,Through,NBT,0,
440,441,439, ,Through,SBT,0,
440,441,612, ,Left,SBL,0,
440,441,613, ,Right,SBR,0,
440,612,439, ,Left,WBL,0,
440,612,441, ,Right,WBR,0,
440,612,613, ,Right,WBR,0,
440,613,439, ,Through,SET,0,
440,613,441, ,Left,SEL,0,
440,613,612, ,Left,SEL,0,
441,426,440, ,Through,SBT,0,
441,426,591, ,Right,SBR,0,
441,426,596, ,Left,SBL,0,
441,440,426, ,Through,NBT,0,
441,440,591, ,Left,NBL,0,
441,440,596, ,Right,NBR,0,
441,591,426, ,Left,EBL,0,
441,591,440, ,Right,EBR,0,
441,591,596, ,Left,EBL,0,
441,596,426, ,Right,SWR,0,
441,596,440, ,Left,SWL,0,
441,596,591, ,Right,SWR,0,
442,443,898, ,Left,SBL,0,
442,443,899, ,Right,SBR,0,
442,443,929, ,Right,SBR,0,
442,898,443, ,Right,SBR,0,
442,898,899, ,Through,SBT,0,
442,898,929, ,Through,SBT,0,
442,899,443, ,Left,EBL,0,
442,899,898, ,Through,EBT,0,
442,899,929, ,Left,EBL,0,
442,929,443, ,Left,EBL,0,
442,929,898, ,Through,EBT,0,
442,929,899, ,Right,EBR,0,
443,442,444, ,Through,NET,0,
443,442,897, ,Left,NEL,0,
443,442,898, ,Right,NER,0,
443,444,442, ,Through,SBT,0,
443,444,897, ,Right,SBR,0,
443,444,898, ,Left,SBL,0,
443,897,442, ,Right,SBR,0,
443,897,444, ,Left,SBL,0,
443,897,898, ,Left,SBL,0,
443,898,442, ,Left,WBL,0,
443,898,444, ,Right,WBR,0,
443,898,897, ,Right,WBR,0,
444,443,445, ,Through,NBT,0,
444,445,443, ,Through,SBT,0,
445,444,446, ,Through,NBT,0,
445,444,885, ,Left,NBL,0,
445,444,886, ,Right,NBR,0,
445,446,444, ,Through,SBT,0,
445,446,885, ,Right,SBR,0,
445,446,886, ,Left,SBL,0,
445,885,444, ,Right,EBR,0,
445,885,446, ,Left,EBL,0,
445,885,886, ,Through,EBT,0,
445,886,444, ,Left,SWL,0,
445,886,446, ,Right,SWR,0,
445,886,885, ,Through,SWT,0,
446,445,447, ,Through,NBT,0,
446,445,858, ,Left,NBL,0,
446,445,859, ,Right,NBR,0,
446,447,445, ,Through,SBT,0,
446,447,858, ,Right,SBR,0,
446,447,859, ,Left,SBL,0,
446,858,445, ,Right,SER,0,
446,858,447, ,Left,SEL,0,
446,858,859, ,Through,SET,0,
446,859,445, ,Left,WBL,0,
446,859,447, ,Right,WBR,0,
446,859,858, ,Through,WBT,0,
447,446,448, ,Through,NET,0,
447,446,848, ,Left,NEL,0,
447,446,849, ,Right,NER,0,
447,448,446, ,Through,SBT,0,
447,448,848, ,Right,SBR,0,
447,448,849, ,Left,SBL,0,
447,848,446, ,Right,EBR,0,
447,848,448, ,Left,EBL,0,
447,848,849, ,Through,EBT,0,
447,849,446, ,Left,WBL,0,
447,849,448, ,Right,WBR,0,
447,849,848, ,Through,WBT,0,
448,447,449, ,Through,NBT,0,
448,447,664, ,Right,NBR,0,
448,447,665, ,Through,NBT,0,
448,449,447, ,Through,SBT,0,
448,449,664, ,Left,SBL,0,
448,449,665, ,Right,SBR,0,
448,664,447, ,Left,WBL,0,
448,664,449, ,Right,WBR,0,
448,664,665, ,Right,WBR,0,
448,665,447, ,Through,SET,0,
448,665,449, ,Left,SEL,0,
448,665,664, ,Left,SEL,0,
449,448,450, ,Through,NBT,0,
449,448,662, ,Right,NBR,0,
449,448,663, ,Through,NBT,0,
449,450,448, ,Through,SBT,0,
449,450,662, ,Left,SBL,0,
449,450,663, ,Right,SBR,0,
449,662,448, ,Left,WBL,0,
449,662,450, ,Right,WBR,0,
449,662,663, ,Right,WBR,0,
449,663,448, ,Through,SET,0,
449,663,450, ,Left,SEL,0,
449,663,662, ,Left,SEL,0,
450,449,451, ,Through,NBT,0,
450,449,453, ,Left,NBL,0,
450,449,508, ,Right,NBR,0,
450,451,449, ,Through,SWT,0,
450,451,453, ,Right,SWR,0,
450,451,508, ,Left,SWL,0,
450,453,449, ,Right,EBR,0,
450,453,451, ,Left,EBL,0,
450,453,508, ,Through,EBT,0,
450,508,449, ,Left,SWL,0,
450,508,451, ,Right,SWR,0,
450,508,453, ,Through,SWT,0,
451,450,452, ,Through,NBT,0,
451,450,654, ,Through,NBT,0,
451,450,655, ,Left,NBL,0,
451,452,450, ,Through,SBT,0,
451,452,654, ,Left,SBL,0,
451,452,655, ,Right,SBR,0,
451,654,450, ,Through,WBT,0,
451,654,452, ,Right,WBR,0,
451,654,655, ,Right,WBR,0,
451,655,450, ,Right,SER,0,
451,655,452, ,Left,SEL,0,
451,655,654, ,Left,SEL,0,
452,451,525, ,Through,NET,0,
452,451,652, ,Through,NET,0,
452,451,654, ,Right,NER,0,
452,525,451, ,Through,SBT,0,
452,525,652, ,Right,SBR,0,
452,525,654, ,Left,SBL,0,
452,652,451, ,Through,SBT,0,
452,652,525, ,Left,SBL,0,
452,652,654, ,Left,SBL,0,
452,654,451, ,Left,NWL,0,
452,654,525, ,Right,NWR,0,
452,654,652, ,Right,NWR,0,
453,450,454, ,Through,WBT,0,
453,450,650, ,Right,WBR,0,
453,450,841, ,Left,WBL,0,
453,454,450, ,Through,EBT,0,
453,454,650, ,Left,EBL,0,
453,454,841, ,Right,EBR,0,
453,650,450, ,Left,SBL,0,
453,650,454, ,Right,SBR,0,
453,650,841, ,Left,SBL,0,
453,841,450, ,Right,NWR,0,
453,841,454, ,Left,NWL,0,
453,841,650, ,Right,NWR,0,
454,453,455, ,Through,WBT,0,
454,453,838, ,Right,WBR,0,
454,453,840, ,Left,WBL,0,
454,455,453, ,Through,EBT,0,
454,455,838, ,Left,EBL,0,
454,455,840, ,Right,EBR,0,
454,838,453, ,Left,SBL,0,
454,838,455, ,Right,SBR,0,
454,838,840, ,Left,SBL,0,
454,840,453, ,Right,NWR,0,
454,840,455, ,Left,NWL,0,
454,840,838, ,Right,NWR,0,
455,454,456, ,Through,WBT,0,
455,454,833, ,Right,WBR,0,
455,454,835, ,Left,WBL,0,
455,456,454, ,Through,EBT,0,
455,456,833, ,Left,EBL,0,
455,456,835, ,Right,EBR,0,
455,833,454, ,Left,SBL,0,
455,833,456, ,Right,SBR,0,
455,833,835, ,Left,SBL,0,
455,835,454, ,Right,NWR,0,
455,835,456, ,Left,NWL,0,
455,835,833, ,Right,NWR,0,
456,455,457, ,Through,WBT,0,
456,455,834, ,Right,WBR,0,
456,455,836, ,Left,WBL,0,
456,457,455, ,Through,EBT,0,
456,457,834, ,Left,EBL,0,
456,457,836, ,Right,EBR,0,
456,834,455, ,Left,SBL,0,
456,834,457, ,Right,SBR,0,
456,834,836, ,Left,SBL,0,
456,836,455, ,Right,NWR,0,
456,836,457, ,Left,NWL,0,
456,836,834, ,Right,NWR,0,
457,456,458, ,Through,WBT,0,
457,456,829, ,Right,WBR,0,
457,456,831, ,Left,WBL,0,
457,458,456, ,Through,NET,0,
457,458,829, ,Left,NEL,0,
457,458,831, ,Through,NET,0,
457,829,456, ,Left,SBL,0,
457,829,458, ,Right,SBR,0,
457,829,831, ,Left,SBL,0,
457,831,456, ,Right,WBR,0,
457,831,458, ,Through,WBT,0,
457,831,829, ,Right,WBR,0,
458,457,459, ,Through,SWT,0,
458,457,467, ,Left,SWL,0,
458,457,468, ,Right,SWR,0,
458,459,457, ,Through,EBT,0,
458,459,467, ,Right,EBR,0,
458,459,468, ,Left,EBL,0,
458,467,457, ,Right,NBR,0,
458,467,459, ,Left,NBL,0,
458,467,468, ,Through,NBT,0,
458,468,457, ,Left,SBL,0,
458,468,459, ,Right,SBR,0,
458,468,467, ,Through,SBT,0,
459,458,460, ,Through,WBT,0,
459,458,832, ,Right,WBR,0,
459,458,845, ,Left,WBL,0,
459,460,458, ,Through,NET,0,
459,460,832, ,Left,NEL,0,
459,460,845, ,Right,NER,0,
